Month,Item Fat Content,Item Type,Outlet Location Type,Outlet Size,Outlet Type,Sales,Rating
JAN,Regular,Dairy,Tier 1,Small,Grocery Store,120,4
JAN,Regular,Dairy,Tier 1,Small,Grocery Store,193,4
JAN,Regular,Dairy,Tier 1,Small,Grocery Store,264,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,91,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,199,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,230,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,176,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,191,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,35,4
JAN,Regular,Frozen Foods,Tier 1,Small,Grocery Store,192,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,225,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,108,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,112,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,146,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,144,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,241,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,121,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,159,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,88,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,235,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,225,4
JAN,Regular,Fruits and Vegetables,Tier 1,Small,Grocery Store,63,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,156,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,72,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,120,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,238,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,184,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,111,4
JAN,Regular,Meat,Tier 1,Small,Grocery Store,89,4
JAN,Regular,Seafood,Tier 1,Small,Grocery Store,151,4
JAN,Regular,Seafood,Tier 1,Small,Grocery Store,172,4
JAN,Regular,Seafood,Tier 1,Small,Grocery Store,184,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,142,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,155,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,115,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,191,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,35,4
JAN,Regular,Snack Foods,Tier 1,Small,Grocery Store,164,4
JAN,Regular,Soft Drinks,Tier 1,Small,Grocery Store,186,4
JAN,Regular,Soft Drinks,Tier 1,Small,Grocery Store,233,4
JAN,Regular,Starchy Foods,Tier 1,Small,Grocery Store,226,4
JAN,low fat,Baking Goods,Tier 1,Small,Grocery Store,114,4
JAN,low fat,Canned,Tier 1,Small,Grocery Store,216,4
JAN,low fat,Fruits and Vegetables,Tier 1,Small,Grocery Store,55,4
JAN,low fat,Others,Tier 1,Small,Grocery Store,57,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,106,4
JAN,Low Fat,Breads,Tier 3,Medium,Supermarket Type3,88,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,100,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,64,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,264,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,171,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,169,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,130,4
JAN,Low Fat,Meat,Tier 3,Medium,Supermarket Type3,63,4
JAN,Low Fat,Others,Tier 3,Medium,Supermarket Type3,241,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,40,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,126,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,172,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,199,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,149,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,235,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,88,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,121,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,232,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,78,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,100,4
JAN,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type3,74,4
JAN,Low Fat,Breads,Tier 3,Medium,Supermarket Type3,197,4
JAN,Low Fat,Breads,Tier 3,Medium,Supermarket Type3,229,4
JAN,Low Fat,Breads,Tier 3,Medium,Supermarket Type3,60,4
JAN,Low Fat,Breakfast,Tier 3,Medium,Supermarket Type3,192,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,87,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,96,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,179,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,155,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,209,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,85,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,105,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,87,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,90,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,116,4
JAN,Low Fat,Canned,Tier 3,Medium,Supermarket Type3,101,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,40,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,76,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,220,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,250,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,178,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,55,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,180,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,110,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,179,4
JAN,Low Fat,Dairy,Tier 3,Medium,Supermarket Type3,118,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,108,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,77,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,44,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,208,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,62,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,261,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,248,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,32,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,191,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,122,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,56,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,94,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,263,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,95,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,122,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,62,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,249,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,37,4
JAN,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type3,102,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,194,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,58,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,243,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,170,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,182,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,115,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,196,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,131,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,113,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,75,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,91,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,175,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,89,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,162,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,146,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,261,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,44,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,191,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,227,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,88,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,178,4
JAN,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,159,4
JAN,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type3,56,4
JAN,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type3,225,4
JAN,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type3,38,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,37,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,101,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,42,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,130,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,153,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,236,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,152,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,200,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,114,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,56,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,94,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,95,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,183,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,189,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,157,4
JAN,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,117,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,263,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,188,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,103,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,230,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,164,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,146,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,34,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,192,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,256,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,245,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,114,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,232,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,107,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,123,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,174,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,216,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,156,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,61,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,145,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,254,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,115,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,178,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,195,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,238,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,221,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,247,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,177,4
JAN,Low Fat,Household,Tier 3,Medium,Supermarket Type3,172,4
JAN,Low Fat,Meat,Tier 3,Medium,Supermarket Type3,116,4
JAN,Low Fat,Meat,Tier 3,Medium,Supermarket Type3,117,4
JAN,Low Fat,Meat,Tier 3,Medium,Supermarket Type3,52,4
JAN,Low Fat,Others,Tier 3,Medium,Supermarket Type3,125,4
JAN,Low Fat,Others,Tier 3,Medium,Supermarket Type3,82,4
JAN,Low Fat,Seafood,Tier 3,Medium,Supermarket Type3,109,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,196,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,155,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,117,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,44,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,209,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,90,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,190,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,174,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,231,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,215,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,93,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,140,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,126,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,93,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,119,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,113,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,170,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,152,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,147,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,260,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,147,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,142,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,169,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,184,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,195,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,188,4
JAN,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type3,147,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,190,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,106,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,142,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,197,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,37,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,243,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,161,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,189,4
JAN,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,41,4
JAN,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type3,168,4
JAN,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type3,255,4
JAN,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type3,38,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,164,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,241,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,196,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,88,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,77,4
JAN,Regular,Baking Goods,Tier 3,Medium,Supermarket Type3,165,4
JAN,Regular,Breads,Tier 3,Medium,Supermarket Type3,85,4
JAN,Regular,Breads,Tier 3,Medium,Supermarket Type3,223,4
JAN,Regular,Breads,Tier 3,Medium,Supermarket Type3,48,4
JAN,Regular,Breakfast,Tier 3,Medium,Supermarket Type3,103,4
JAN,Regular,Breakfast,Tier 3,Medium,Supermarket Type3,55,4
JAN,Regular,Breakfast,Tier 3,Medium,Supermarket Type3,183,4
JAN,Regular,Canned,Tier 3,Medium,Supermarket Type3,58,4
JAN,Regular,Canned,Tier 3,Medium,Supermarket Type3,55,4
JAN,Regular,Canned,Tier 3,Medium,Supermarket Type3,41,4
JAN,Regular,Canned,Tier 3,Medium,Supermarket Type3,151,4
JAN,Regular,Canned,Tier 3,Medium,Supermarket Type3,142,4
JUL,Regular,Canned,Tier 3,Medium,Supermarket Type3,89,4
JUL,Regular,Canned,Tier 3,Medium,Supermarket Type3,110,4
JUL,Regular,Canned,Tier 3,Medium,Supermarket Type3,80,4
JUL,Regular,Canned,Tier 3,Medium,Supermarket Type3,86,4
JUL,Regular,Canned,Tier 3,Medium,Supermarket Type3,220,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,218,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,113,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,147,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,109,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,89,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,183,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,255,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,196,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,121,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,119,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,193,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,264,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,156,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,211,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,123,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,260,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,246,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,60,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,199,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,229,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,190,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,145,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,189,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,35,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,163,4
JUL,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type3,194,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,123,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,188,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,180,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,187,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,145,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,123,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,116,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,131,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,158,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,58,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,122,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,91,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,200,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,207,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,142,4
JUL,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,195,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,152,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,159,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,73,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,46,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,155,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,44,4
JUL,Regular,Meat,Tier 3,Medium,Supermarket Type3,111,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,38,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,112,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,146,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,102,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,171,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,188,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,110,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,51,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,112,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,54,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,45,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,150,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,189,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,58,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,96,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,159,4
JUL,Regular,Soft Drinks,Tier 3,Medium,Supermarket Type3,43,4
JUL,low fat,Baking Goods,Tier 3,Medium,Supermarket Type3,95,4
JUL,low fat,Canned,Tier 3,Medium,Supermarket Type3,149,4
JUL,low fat,Canned,Tier 3,Medium,Supermarket Type3,79,4
JUL,low fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type3,222,4
JUL,low fat,Health and Hygiene,Tier 3,Medium,Supermarket Type3,165,4
JUL,low fat,Snack Foods,Tier 3,Medium,Supermarket Type3,242,4
JUL,low fat,Soft Drinks,Tier 3,Medium,Supermarket Type3,87,4
JUL,Regular,Dairy,Tier 3,Medium,Supermarket Type3,98,4
JUL,Regular,Snack Foods,Tier 3,Medium,Supermarket Type3,112,4
JUL,low fat,Frozen Foods,Tier 2,Small,Supermarket Type1,102,5
JUL,Regular,Dairy,Tier 2,Medium,Supermarket Type1,76,5
JUL,Low Fat,Frozen Foods,Tier 2,Medium,Supermarket Type1,150,5
JUL,Low Fat,Snack Foods,Tier 2,Medium,Supermarket Type1,174,5
JUL,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,39,5
JUL,Low Fat,Soft Drinks,Tier 2,Medium,Supermarket Type1,92,5
JUL,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,79,5
JUL,Low Fat,Canned,Tier 2,Small,Supermarket Type1,267,5
JUL,Low Fat,Canned,Tier 2,Small,Supermarket Type1,94,5
JUL,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,265,5
JUL,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,240,5
JUL,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,191,5
JUL,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,244,5
JUL,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,79,5
JUL,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,50,5
JUL,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,51,5
JUL,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,224,5
JUL,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,178,5
JUL,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,173,5
JUL,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,34,5
JUL,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,163,5
JUL,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,149,5
JUL,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,108,5
JUL,Low Fat,Household,Tier 2,Small,Supermarket Type1,163,5
JUL,Low Fat,Household,Tier 2,High,Supermarket Type1,180,5
JUL,Low Fat,Household,Tier 2,High,Supermarket Type1,246,5
JUL,Low Fat,Household,Tier 2,High,Supermarket Type1,74,5
JUL,Low Fat,Meat,Tier 2,High,Supermarket Type1,174,5
JUL,Low Fat,Meat,Tier 2,High,Supermarket Type1,183,5
JUL,Low Fat,Others,Tier 2,High,Supermarket Type1,190,5
JUL,Low Fat,Others,Tier 2,High,Supermarket Type1,109,5
JUL,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,227,5
JUL,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,140,5
JUL,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,189,5
JUL,Regular,Baking Goods,Tier 2,High,Supermarket Type1,181,5
JUL,Regular,Baking Goods,Tier 2,High,Supermarket Type1,87,5
JUL,Regular,Baking Goods,Tier 2,High,Supermarket Type1,50,5
JUL,Regular,Baking Goods,Tier 2,High,Supermarket Type1,154,5
JUL,Regular,Baking Goods,Tier 2,High,Supermarket Type1,196,5
JUL,Regular,Breads,Tier 2,High,Supermarket Type1,35,5
